datetime,equity,equity_curve,market_curve,position,close
2020-05-24,143304.25241016728,1.4330425241016727,1.211015366241484,1,8720.34
2020-05-25,143124.8309781578,1.4312483097815782,1.2360138039259239,0,8900.35
2020-05-26,143124.8309781578,1.4312483097815782,1.22779671844296,0,8841.18
2020-05-27,143124.8309781578,1.4312483097815782,1.2781921578702498,0,9204.07
2020-05-28,143124.8309781578,1.4312483097815782,1.329827728670919,0,9575.89
2020-05-29,143124.8309781578,1.4312483097815782,1.3091607240811831,0,9427.07
2020-05-30,143124.8309781578,1.4312483097815782,1.3467465646416723,0,9697.72
2020-05-31,139303.85335307816,1.3930385335307816,1.312104820958635,1,9448.27
2020-06-01,150398.5987030937,1.503985987030937,1.4166063728587577,1,10200.77
2020-06-02,140332.53160300586,1.4033253160300585,1.3217939548803248,1,9518.04
2020-06-03,142517.56982343414,1.4251756982343413,1.3423748585236446,1,9666.24
2020-06-04,144328.4091907284,1.4432840919072838,1.3594311782636754,1,9789.06
2020-06-05,141852.91717176812,1.4185291717176811,1.3361144864842327,1,9621.16
2020-06-06,142518.4544542926,1.425184544542926,1.3423831908732977,1,9666.3
2020-06-07,143708.13552046238,1.4370813552046238,1.3535888124318638,1,9746.99
2020-06-08,144224.4650648578,1.442244650648578,1.3584521271794283,1,9782.01
2020-06-09,144083.21900445496,1.4408321900445495,1.3571217286848063,1,9772.43
2020-06-10,145742.9339334267,1.4574293393342672,1.3727546053590878,1,9885.0
2020-06-11,136828.8036495471,1.368288036495471,1.288792295354019,1,9280.4
2020-06-12,139552.43462430907,1.3955243462430906,1.3144462112111748,1,9465.13
2020-06-13,139673.48161344347,1.3967348161344346,1.3155863543887163,1,9473.34
2020-06-14,137738.4990490102,1.3773849904901019,1.297360728247358,1,9342.1
2020-06-15,137600.76054996118,1.3760076054996118,1.3090149079622528,0,9426.02
2020-06-16,137600.76054996118,1.3760076054996118,1.3228424422116818,0,9525.59
2020-06-17,137600.76054996118,1.3760076054996118,1.3144475999361172,0,9465.14
2020-06-18,137600.76054996118,1.3760076054996118,1.3035016699417414,0,9386.32
2020-06-19,137600.76054996118,1.3760076054996118,1.2929348618565848,0,9310.23
2020-06-20,137600.76054996118,1.3760076054996118,1.2997007297749557,0,9358.95
2020-06-21,137600.76054996118,1.3760076054996118,1.290776783296415,0,9294.69
2020-06-22,137600.76054996118,1.3760076054996118,1.345075928536213,0,9685.69
2020-06-23,137600.76054996118,1.3760076054996118,1.3366324808876715,0,9624.89
2020-06-24,137600.76054996118,1.3760076054996118,1.29102675378601,0,9296.49
2020-06-25,137600.76054996118,1.3760076054996118,1.2844997465576968,0,9249.49
2020-06-26,137600.76054996118,1.3760076054996118,1.2723789552622247,0,9162.21
2020-06-27,137600.76054996118,1.3760076054996118,1.2515189179055237,0,9012.0
2020-06-28,137600.76054996118,1.3760076054996118,1.2660102626773215,0,9116.35
2020-06-29,137600.76054996118,1.3760076054996118,1.2765937354617842,0,9192.56
2020-06-30,137600.76054996118,1.3760076054996118,1.2690932320489927,0,9138.55
2020-07-01,137600.76054996118,1.3760076054996118,1.2820708666337988,0,9232.0
2020-07-02,137600.76054996118,1.3760076054996118,1.2618704736246404,0,9086.54
2020-07-03,137600.76054996118,1.3760076054996118,1.2579431594881147,0,9058.26
2020-07-04,137600.76054996118,1.3760076054996118,1.2686641160418548,0,9135.46
2020-07-05,137600.76054996118,1.3760076054996118,1.2594915877986614,0,9069.41
2020-07-06,137600.76054996118,1.3760076054996118,1.2976523604852193,0,9344.2
2020-07-07,137600.76054996118,1.3760076054996118,1.2855968392620303,0,9257.39
2020-07-08,137600.76054996118,1.3760076054996118,1.3104091878042163,0,9436.06
2020-07-09,137600.76054996118,1.3760076054996118,1.2821305818063136,0,9232.43
2020-07-10,138295.7627142591,1.382957627142591,1.2898949429581221,1,9288.34
2020-07-11,137487.13136861377,1.3748713136861377,1.2823527777970647,1,9234.03
2020-07-12,138510.31579271148,1.385103157927115,1.291896095599824,1,9302.75
2020-07-13,137615.02942162598,1.3761502942162598,1.2835456925224096,1,9242.62
2020-07-14,137812.01326811625,1.3781201326811625,1.2853829756209327,1,9255.85
2020-07-15,136944.7185547331,1.369447185547331,1.2772936528326508,1,9197.6
2020-07-16,135993.59776003918,1.3599359776003919,1.2684224779019133,1,9133.72
2020-07-17,136300.31486039446,1.3630031486039447,1.2712832512828338,1,9154.32
2020-07-18,136163.86580262956,1.3616386580262956,1.273499656290576,0,9170.28
2020-07-19,136163.86580262956,1.3616386580262956,1.27887541054181,0,9208.99
2020-07-20,136163.86580262956,1.3616386580262956,1.2721803675954915,0,9160.78
2020-07-21,136163.86580262956,1.3616386580262956,1.3040127207204697,0,9390.0
2020-07-22,136163.86580262956,1.3616386580262956,1.3218106195796322,0,9518.16
2020-07-23,137244.04182939476,1.3724404182939476,1.333630057562648,1,9603.27
2020-07-24,136308.3847648146,1.363083847648146,1.3245380753661016,1,9537.8
2020-07-25,138632.45001366176,1.3863245001366176,1.3471215203760658,1,9700.42
2020-07-26,141935.47522774088,1.4193547522774088,1.379217731240061,1,9931.54
2020-07-27,157633.419826429,1.5763341982642898,1.5317580563405697,1,11029.96
2020-07-28,155865.71824833346,1.5586571824833346,1.5145809175305684,1,10906.27
2020-07-29,158641.9629614133,1.5864196296141329,1.5415582882576355,1,11100.53
2020-07-30,158628.81488596785,1.5862881488596785,1.5414305255629537,1,11099.61
2020-07-31,161999.43835750018,1.619994383575002,1.5741836033246066,1,11335.46
2020-08-01,168655.079896306,1.6865507989630601,1.6388579126075387,1,11801.17
2020-08-02,158224.9403076108,1.582249403076108,1.5375059888763125,1,11071.35
2020-08-03,160346.6395256888,1.6034663952568882,1.5581229993681291,1,11219.81
2020-08-04,159948.76732960035,1.5994876732960035,1.5542567891290602,1,11191.97
2020-08-05,167851.0465000439,1.6785104650004392,1.631044946082753,1,11744.91
2020-08-06,168101.86033055224,1.6810186033055223,1.633482158356304,1,11762.46
2020-08-07,165697.62040426058,1.656976204042606,1.610119638653769,1,11594.23
2020-08-08,168086.85437488082,1.6808685437488082,1.6333363422373737,1,11761.41
2020-08-09,166947.40214089619,1.6694740214089618,1.6222640382732583,1,11681.68
2020-08-10,169966.31459426272,1.6996631459426272,1.6515994639521712,1,11892.92
2020-08-11,162808.61665284963,1.6280861665284962,1.5820465639473107,1,11392.08
2020-08-12,165270.3079522834,1.652703079522834,1.6059673510766082,1,11564.33
2020-08-13,168352.53124719707,1.6835253124719707,1.635917981904913,1,11780.0
2020-08-14,168074.42086875308,1.6807442086875308,1.6332155231674028,1,11760.54
2020-08-15,169387.2276192087,1.6938722761920868,1.6459723504864,1,11852.4
2020-08-16,170224.70285953855,1.7022470285953855,1.6541102786476585,1,11911.0
2020-08-17,175514.37369065272,1.7551437369065273,1.7055111549330968,1,12281.13
2020-08-18,170710.75290942966,1.7071075290942965,1.6588333321760613,1,11945.01
2020-08-19,167989.38711994822,1.6798938711994822,1.632389231826797,1,11754.59
2020-08-20,169403.6627135155,1.6940366271351552,1.6461320538547517,1,11853.55
2020-08-21,164798.8351164731,1.647988351164731,1.6013859474923084,1,11531.34
2020-08-22,166679.86738835394,1.6667986738835394,1.61966434518147,1,11662.96
2020-08-23,166467.9261287278,1.6646792612872778,1.6176048660921958,1,11648.13
2020-08-24,166301.31543164942,1.663013154316494,1.6315018365887348,0,11748.2
2020-08-25,166301.31543164942,1.663013154316494,1.5718172160231072,0,11318.42
2020-08-26,166301.31543164942,1.663013154316494,1.5916773714214285,0,11461.43
2020-08-27,166301.31543164942,1.663013154316494,1.5734781310539718,0,11330.38
2020-08-28,166301.31543164942,1.663013154316494,1.600770742342917,0,11526.91
2020-08-29,166301.31543164942,1.663013154316494,1.5922897991209364,0,11465.84
2020-08-30,166301.31543164942,1.663013154316494,1.6263579994028476,0,11711.16
2020-08-31,166301.31543164942,1.663013154316494,1.6177965101342198,0,11649.51
2020-09-01,166301.31543164942,1.663013154316494,1.655633709909246,0,11921.97
2020-09-02,166301.31543164942,1.663013154316494,1.5815549553177743,0,11388.54
2020-09-03,166301.31543164942,1.663013154316494,1.4082851330051307,0,10140.85
2020-09-04,166301.31543164942,1.663013154316494,1.4506967927397452,0,10446.25
2020-09-05,166301.31543164942,1.663013154316494,1.4118735982557609,0,10166.69
2020-09-06,166301.31543164942,1.663013154316494,1.4243040752133422,0,10256.2
2020-09-07,166301.31543164942,1.663013154316494,1.4405854864356282,0,10373.44
2020-09-08,166301.31543164942,1.663013154316494,1.4063131435872145,0,10126.65
2020-09-09,166301.31543164942,1.663013154316494,1.419165792927223,0,10219.2
2020-09-10,166301.31543164942,1.663013154316494,1.4355069193220236,0,10336.87
2020-09-11,166301.31543164942,1.663013154316494,1.442592193977099,0,10387.89
2020-09-12,166301.31543164942,1.663013154316494,1.4499566023455555,0,10440.92
2020-09-13,166301.31543164942,1.663013154316494,1.434945874445377,0,10332.83
2020-09-14,166301.31543164942,1.663013154316494,1.4820153176361115,0,10671.77
2020-09-15,166301.31543164942,1.663013154316494,1.4977829006297858,0,10785.31
2020-09-16,166301.31543164942,1.663013154316494,1.5212106904046043,0,10954.01
2020-09-17,166301.31543164942,1.663013154316494,1.519263698035648,0,10939.99
2020-09-18,166034.63455101592,1.6603463455101592,1.5183471395737995,1,10933.39
2020-09-19,168270.92725474117,1.6827092725474118,1.5387975030725531,1,11080.65
2020-09-20,165835.54588236293,1.6583554588236293,1.5165265211745829,1,10920.28
2020-09-21,158196.0687158817,1.581960687158817,1.4466653242325551,1,10417.22
2020-09-22,159902.82504463143,1.5990282504463142,1.4622732038578772,1,10529.61
2020-09-23,155526.974558563,1.55526974558563,1.4222570946485475,1,10241.46
2020-09-24,163041.92639453665,1.6304192639453665,1.490979537137976,1,10736.32
2020-09-25,162287.94070432914,1.6228794070432915,1.484084517799981,1,10686.67
2020-09-26,162124.13568063485,1.6212413568063484,1.489907441482602,0,10728.6
2020-09-27,162124.13568063485,1.6212413568063484,1.496246970843719,0,10774.25
2020-09-28,160787.3868763345,1.607873868763345,1.4853968628703547,1,10696.12
2020-09-29,162957.45108367954,1.6295745108367954,1.505444496135872,1,10840.48
2020-09-30,161997.0368262171,1.6199703682621711,1.4965719324801925,1,10776.59
2020-10-01,159630.04936370288,1.5963004936370289,1.4747050695404005,1,10619.13
2020-10-02,158897.5249190927,1.588975249190927,1.4679378128970875,1,10570.4
2020-10-03,158738.6273941736,1.5873862739417361,1.4640021664109086,0,10542.06
2020-10-04,158738.6273941736,1.5873862739417361,1.4813015130158231,0,10666.63
2020-10-05,158738.6273941736,1.5873862739417361,1.4987411208398993,0,10792.21
2020-10-06,158738.6273941736,1.5873862739417361,1.4720012220779477,0,10599.66
2020-10-07,158738.6273941736,1.5873862739417361,1.4812681836172104,0,10666.39
2020-10-08,158738.6273941736,1.5873862739417361,1.5172611566690026,0,10925.57
2020-10-09,160397.1338455681,1.603971338455681,1.5346299395210268,1,11050.64
2020-10-10,163918.11875940638,1.6391811875940638,1.5683176291687766,1,11293.22
2020-10-11,165018.3358278743,1.650183358278743,1.5788441642306097,1,11369.02
2020-10-12,167329.51740850942,1.673295174085094,1.6009568314851699,1,11528.25
2020-10-13,165766.42537548425,1.6576642537548425,1.5860016525826792,1,11420.56
2020-10-14,165727.671027558,1.65727671027558,1.5856308630231133,1,11417.89
2020-10-15,166993.79154051916,1.6699379154051917,1.5977447106938747,1,11505.12
2020-10-16,164296.9533964382,1.6429695339643822,1.571942201267904,1,11319.32
2020-10-17,164890.31584708425,1.6489031584708425,1.5776193088315944,1,11360.2
2020-10-18,166965.0523611581,1.669650523611581,1.59746974315532,1,11503.14
2020-10-19,170569.4970130398,1.705694970130398,1.6319559496448315,1,11751.47
2020-10-20,172870.3731303687,1.728703731303687,1.6539700174284961,1,11909.99
2020-10-21,185512.27365970224,1.8551227365970224,1.774923793718795,1,12780.96
2020-10-22,188234.65774099302,1.8823465774099302,1.8009707187345918,1,12968.52
2020-10-23,187574.9629420238,1.8757496294202378,1.7946589638723185,1,12923.07
2020-10-24,190313.31323407067,1.9031331323407066,1.8208586486317566,1,13111.73
2020-10-25,189110.0415325405,1.891100415325405,1.8093461188609656,1,13028.83
2020-10-26,189449.1057900525,1.894491057900525,1.8125901803259317,1,13052.19
2020-10-27,197925.42193311162,1.9792542193311162,1.8936889395001957,1,13636.17
2020-10-28,192558.3076137531,1.925583076137531,1.8423380573126762,1,13266.4
2020-10-29,195305.94733751265,1.9530594733751265,1.8686266204684148,1,13455.7
2020-10-30,196821.28588563995,1.9682128588563996,1.8831249088649236,1,13560.1
2020-10-31,200172.73867072223,2.0017273867072225,1.9151905677801904,1,13791.0
2020-11-01,199744.55392771692,1.997445539277169,1.9110938292007171,1,13761.5
2020-11-02,196665.5427570824,1.9666554275708241,1.881634807001949,1,13549.37
2020-11-03,203547.8504771977,2.035478504771977,1.9474825888610348,1,14023.53
2020-11-04,205296.5859971055,2.0529658599710547,1.9642139469645916,1,14144.01
2020-11-05,226285.040920262,2.26285040920262,2.165024962330833,1,15590.02
2020-11-06,226138.4420760466,2.261384420760466,2.163622350139217,1,15579.92
2020-11-07,215083.7280432429,2.150837280432429,2.057854281091813,1,14818.3
2020-11-08,224617.0073383579,2.246170073383579,2.149065735295136,1,15475.1
2020-11-09,222487.84056034262,2.2248784056034263,2.1286945291180874,1,15328.41
2020-11-10,222034.98076435056,2.2203498076435055,2.124361707298441,1,15297.21
2020-11-11,227652.6194452098,2.276526194452098,2.1781095287361882,1,15684.24
2020-11-12,236472.0639721552,2.3647206397215523,2.2624912336738,1,16291.86
2020-11-13,236890.66898870686,2.3689066898870688,2.2664963164070886,1,16320.7
2020-11-14,233258.3560416872,2.332583560416872,2.2317434747286757,1,16070.45
2020-11-15,231611.6591232481,2.316116591232481,2.215988390259481,1,15957.0
2020-11-16,242593.07373394407,2.4259307373394408,2.321055153211077,1,16713.57
2020-11-17,256321.25718417656,2.5632125718417655,2.4524021469687582,1,17659.38
2020-11-18,258015.7075875135,2.580157075875135,2.468614121943934,1,17776.12
2020-11-19,258403.25106677593,2.5840325106677593,2.472322017539593,1,17802.82
2020-11-20,270782.1445607448,2.7078214456074483,2.5907594242346357,1,18655.67
2020-11-21,271480.73885501083,2.7148073885501085,2.597443357381417,1,18703.8
2020-11-22,267280.609394555,2.67280609394555,2.5572578237291403,1,18414.43
2020-11-23,266606.69015327573,2.666066901532757,2.550809973822532,1,18368.0
2020-11-24,278102.5070450601,2.781025070450601,2.6607983779692645,1,19160.01
2020-11-25,271702.95947926206,2.7170295947926206,2.599569495267917,1,18719.11
2020-11-26,248920.04761448703,2.4892004761448705,2.3815896734413275,1,17149.47
2020-11-27,248775.6259808293,2.487756259808293,2.380207892123844,1,17139.52
2020-11-28,257198.96333365215,2.5719896333365213,2.460799766694207,1,17719.85
2020-11-29,263950.3481255672,2.639503481255672,2.5253949186554343,1,18184.99
2020-11-30,285880.3740412238,2.8588037404122377,2.7352145927216895,1,19695.87
2020-12-01,272368.4601730517,2.723684601730517,2.605936799127878,1,18764.96
2020-12-02,278742.31665426947,2.7874231665426947,2.666919877514457,1,19204.09
2020-12-03,281903.7715313538,2.8190377153135384,2.697167695480392,1,19421.9
2020-12-04,270707.39366493205,2.7070739366493206,2.590044230889406,1,18650.52
2020-12-05,277923.25004247995,2.7792325004247993,2.659083302665654,1,19147.66
2020-12-06,280996.6004656646,2.809966004656646,2.6884881645916767,1,19359.4
2020-12-07,278202.51358334173,2.7820251358334174,2.661755209454436,1,19166.9
2020-12-08,265969.63834410615,2.6596963834410614,2.5447148600512404,1,18324.11
2020-12-09,269121.8037894778,2.691218037894778,2.574873799620874,1,18541.28
2020-12-10,264961.15441380074,2.6496115441380073,2.535065999152874,1,18254.63
2020-12-11,261795.49026297158,2.617954902629716,2.5047779081636157,1,18036.53
2020-12-12,261533.6947727086,2.6153369477270862,2.6120096933000925,0,18808.69
2020-12-13,261533.6947727086,2.6153369477270862,2.6628786879326714,0,19174.99
2020-12-14,261533.6947727086,2.6153369477270862,2.676509023240308,0,19273.14
2020-12-15,263342.6888223919,2.633426888223919,2.697796787879205,1,19426.43
2020-12-16,289222.1166845333,2.8922211668453333,2.962916877868581,1,21335.52
2020-12-17,309035.9583265829,3.0903595832658293,3.1658984703194717,1,22797.16
2020-12-18,313241.4043273854,3.132414043273854,3.208980884201166,1,23107.39
2020-12-19,322923.29725422425,3.2292329725422424,3.3081663970225694,1,23821.61
2020-12-20,317960.61883358855,3.1796061883358857,3.257326565613777,1,23455.52
2020-12-21,307986.0540853356,3.079860540853356,3.1551427956421763,1,22719.71
2020-12-22,322776.62244608614,3.2277662244608614,3.3066637966351142,1,23810.79
