decision_datetime,execution_datetime,state,chosen_action,chosen_action_name,executed_action_name,reward,position_before,position_after,close,next_open,next_close,ma_gap,rsi14,macd_hist,momentum_5,volume_ratio,q_hold,q_buy,q_sell
2024-05-26,2024-05-27,"(2, 2, 2, 1, 0, 0)",0,HOLD,HOLD,0.0,0,0,68507.67,68507.67,69436.43,0.04597803428433631,66.17527575679969,395.64770806537354,-0.023388579116768837,0.42325315100422084,5.476748991468749,4.858165861004766,5.454168222539764
2024-05-27,2024-05-28,"(2, 2, 2, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,69436.43,69436.43,68398.39,0.04101006488956856,65.33327542753125,342.1994015403109,0.0039008701017917424,0.8284908833034108,5.318667977608495,4.646264135761067,5.071035033329361
2024-05-28,2024-05-29,"(2, 2, 2, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,68398.39,68398.4,67652.42,0.03761890448006151,66.34979730844016,213.78302634027204,0.006307815326399346,1.1547266764897608,5.318667977608495,4.646264135761067,5.071035033329361
2024-05-29,2024-05-30,"(2, 1, 1, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,67652.42,67652.41,68352.17,0.03199646073266842,54.258657983157626,63.26188696391182,-0.013093656177046942,0.8307973055234001,4.9872454701271325,4.017458747346262,4.7045235714832785
2024-05-30,2024-05-31,"(2, 1, 1, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,68352.17,68352.17,67540.01,0.023398657277449823,59.329589875903174,-1.1052372097037733,-0.013542968401039412,1.036548693246091,4.9872454701271325,4.017458747346262,4.7045235714832785
2024-05-31,2024-06-01,"(2, 1, 1, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,67540.01,67540.01,67766.85,0.015844178880044718,51.64041106124271,-104.58250776745854,-0.014124841787788167,0.9484879330825321,4.9872454701271325,4.017458747346262,4.7045235714832785
2024-06-01,2024-06-02,"(1, 1, 0, 1, 0, 0)",2,SELL,HOLD,-0.05,0,0,67766.85,67766.84,67765.63,0.006228074641214704,52.68725258123289,-160.60389348199146,-0.024044726953848072,0.3162622599498674,4.966684010844496,4.830825168783121,5.310394069251178
2024-06-02,2024-06-03,"(1, 1, 0, 1, 0, 0)",2,SELL,HOLD,-0.05,0,0,67765.63,67765.62,68809.9,0.0008002212921209999,54.904663510923896,-198.13232399015396,-0.009251094945363358,0.5696840934134493,4.966684010844496,4.830825168783121,5.310394069251178
2024-06-03,2024-06-04,"(1, 1, 0, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,68809.9,68809.89,70537.84,-0.0011029953538659795,38.099081044972834,-154.93011311384635,0.017109217970325385,1.0932416442323127,5.049939452182433,4.737179542774755,4.83040915216691
2024-06-04,2024-06-05,"(1, 1, 1, 2, 1, 0)",0,HOLD,HOLD,0.0,0,0,70537.84,70537.83,71108.0,0.0020509559124577427,51.692380421048604,-19.408892223457997,0.03197660001138214,1.121580433410769,0.0,0.0,0.0
2024-06-05,2024-06-06,"(1, 1, 1, 2, 1, 0)",0,HOLD,HOLD,0.0,0,0,71108.0,71108.0,70799.06,0.007940435675310676,58.74818626699952,93.02927126665077,0.05282779792303849,1.0918401868566059,0.0,0.0,0.0
2024-06-06,2024-06-07,"(2, 1, 1, 2, 1, 0)",0,HOLD,HOLD,0.0,0,0,70799.06,70799.06,69355.6,0.013874725172904905,63.85896372112888,128.7910864567691,0.044744738762388936,0.8379403484286219,5.119908873366215,1.7104524979187217,5.09827838106524
2024-06-07,2024-06-08,"(2, 1, 1, 1, 2, 0)",0,HOLD,HOLD,0.0,0,0,69355.6,69355.6,69310.46,0.0169891328169608,53.638382836584626,41.923001662095885,0.023462778992831668,1.3124259313722708,5.6520032358401755,4.649792709960118,5.003037103854362
2024-06-08,2024-06-09,"(2, 1, 1, 1, 0, 0)",0,HOLD,HOLD,0.0,0,0,69310.46,69310.46,69648.14,0.01625412672199825,50.095850340463876,-28.1113954908717,0.007274534623651796,0.365902260820641,5.343758874763888,4.51251261865919,4.76521175567405
2024-06-09,2024-06-10,"(2, 1, 1, 1, 0, 0)",0,HOLD,HOLD,0.0,0,0,69648.14,69648.15,69540.0,0.014911597064903704,55.74235700122757,-59.42869490827957,-0.012613088237462322,0.4009914913593589,5.343758874763888,4.51251261865919,4.76521175567405
2024-06-10,2024-06-11,"(2, 1, 1, 1, 0, 0)",0,HOLD,HOLD,0.0,0,0,69540.0,69540.0,67314.24,0.01086255392579807,50.56845936917864,-93.15290382132366,-0.022050964729706912,0.7431378390971668,5.343758874763888,4.51251261865919,4.76521175567405
2024-06-11,2024-06-12,"(1, 1, 0, 0, 2, 0)",2,SELL,HOLD,-0.05,0,0,67314.24,67314.23,68263.99,0.002243760012740196,44.73582243336447,-261.5470851616619,-0.04922127497172979,1.7462049276726654,4.514710454340239,4.07282971841904,4.991008604215811
2024-06-12,2024-06-13,"(1, 1, 0, 1, 2, 0)",2,SELL,HOLD,-0.05,0,0,68263.99,68263.98,66773.01,-0.001201248271599824,52.91190253313669,-302.2725466422322,-0.015739320256763722,1.5777466091188401,4.570820093964512,3.7223135972372936,4.764920853485387
2024-06-13,2024-06-14,"(1, 1, 0, 0, 2, 0)",2,SELL,HOLD,-0.05,0,0,66773.01,66773.01,66043.99,-0.007497685067664262,43.00788846343216,-415.9155782147934,-0.036609914289993384,1.2315856682433683,4.514710454340239,4.07282971841904,4.991008604215811
2024-06-14,2024-06-15,"(0, 1, 0, 0, 1, 0)",1,BUY,BUY,0.17871686734855816,0,1,66043.99,66043.99,66228.25,-0.016036947495146798,43.32688035827397,-519.7301117153662,-0.05174797202050185,1.163060896749651,4.9821863586667074,6.012921516055777,4.9167692869386865
2024-06-15,2024-06-16,"(0, 1, 0, 0, 0, 1)",2,SELL,SELL,-0.10000000000000492,1,0,66228.25,66228.25,66676.87,-0.024272466809858565,43.11077917239794,-552.4742375759965,-0.04762366983031352,0.4692525046290288,2.8879936722400705,3.528161371745331,5.104433787843463
2024-06-16,2024-06-17,"(0, 1, 0, 1, 0, 0)",1,BUY,BUY,-0.35849668085748954,0,1,66676.87,66676.86,66504.33,-0.023951619204680946,45.31277445041031,-520.8262694574664,-0.00946857603978013,0.3960227178530876,5.087483405555957,5.497796782701334,5.36729869085115
2024-06-17,2024-06-18,"(0, 1, 0, 1, 1, 1)",2,SELL,SELL,-0.1000000000000049,1,0,66504.33,66504.33,65175.32,-0.02788161312203269,39.2688219288259,-488.93153473608,-0.025777280232227917,1.1675902866955297,4.199081628606013,4.799212296242286,4.865690556050101
2024-06-18,2024-06-19,"(0, 0, 0, 1, 2, 0)",1,BUY,BUY,-0.4080139077184328,0,1,65175.32,65175.32,64974.37,-0.03145256517344291,24.07772640876452,-531.2429459932123,-0.023927182554747684,1.7346075610327711,5.149968601238319,7.93829619114298,4.853301510674233
2024-06-19,2024-06-20,"(0, 0, 0, 1, 1, 1)",2,SELL,SELL,-0.10000000000000833,1,0,64974.37,64974.37,64869.99,-0.03224294441023409,19.25267563977232,-544.6463338638732,-0.01619556904420827,0.8360778718059784,3.7267567056760575,2.4025437279563544,5.1161895556381
2024-06-20,2024-06-21,"(0, 0, 0, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,64869.99,64869.99,64143.56,-0.03442448503537606,19.6557925584127,-531.8238740167595,-0.02050877080399982,1.0164459829580625,5.288680024431437,3.6749247672108654,4.732684407297171
2024-06-21,2024-06-22,"(0, 0, 0, 0, 1, 0)",2,SELL,HOLD,-0.05,0,0,64143.56,64143.56,64262.01,-0.0398888602378789,21.212660146299413,-541.7213790245366,-0.03799383504354659,1.0510741752787678,4.767863606582744,3.8479216939929,4.782939858353025
2024-06-22,2024-06-23,"(0, 0, 0, 0, 0, 0)",0,HOLD,HOLD,0.0,0,0,64262.01,64262.01,63210.01,-0.0440679726637867,22.340200548544345,-510.18751386911003,-0.03371690234305047,0.3004757831491522,4.888157626677805,4.388741474582396,4.6466956481018205
2024-06-23,2024-06-24,"(0, 0, 0, 0, 0, 0)",0,HOLD,HOLD,0.0,0,0,63210.01,63210.01,60293.3,-0.04659015241415097,17.28688890266443,-527.8708899440358,-0.030154205610344542,0.35367667598550234,4.888157626677805,4.388741474582396,4.6466956481018205
2024-06-24,2024-06-25,"(0, 0, 0, 0, 2, 0)",0,HOLD,HOLD,0.0,0,0,60293.3,60293.3,61806.01,-0.05587604261169994,13.448484685576389,-693.273998893463,-0.07204486938465116,2.139405323792653,4.985059710149646,4.303551899199043,4.4735795536747025
2024-06-25,2024-06-26,"(0, 0, 0, 0, 2, 0)",0,HOLD,HOLD,0.0,0,0,61806.01,61806.01,60864.99,-0.05689814793092115,26.92561292446844,-658.3389221693916,-0.047232626365442565,1.2727424052517313,4.985059710149646,4.303551899199043,4.4735795536747025
2024-06-26,2024-06-27,"(0, 0, 0, 0, 1, 0)",2,SELL,HOLD,-0.05,0,0,60864.99,60864.98,61706.47,-0.060390349197461515,18.982349409914193,-654.7579349775602,-0.05111300339426128,0.9163711713569245,4.767863606582744,3.8479216939929,4.782939858353025
2024-06-27,2024-06-28,"(0, 0, 0, 0, 0, 0)",0,HOLD,HOLD,0.0,0,0,61706.47,61706.46,60427.84,-0.06165171172488088,27.53711345873849,-555.7694934080803,-0.0397675080502462,0.7748372797013653,4.888157626677805,4.388741474582396,4.6466956481018205
2024-06-28,2024-06-29,"(0, 0, 0, 0, 1, 0)",2,SELL,HOLD,-0.05,0,0,60427.84,60427.84,60986.68,-0.06481470295810678,26.257462677102467,-536.2044016023233,-0.04401470589863865,1.016121524855226,4.767863606582744,3.8479216939929,4.782939858353025
2024-06-29,2024-06-30,"(0, 0, 0, 1, 0, 0)",0,HOLD,HOLD,0.0,0,0,60986.68,60986.68,62772.01,-0.0548458040345859,28.52127191382891,-448.9608001554343,0.011500116928414794,0.4696181455656953,4.893666313800137,4.346667571959041,4.826780084786274
2024-06-30,2024-07-01,"(0, 1, 0, 1, 0, 0)",1,BUY,BUY,0.10367679798686304,0,1,62772.01,62772.01,62899.99,-0.044817172494556134,35.578661710915895,-244.57607479244825,0.01562954800026728,0.7066618806452899,5.087483405555957,5.497796782701334,5.36729869085115
2024-07-01,2024-07-02,"(0, 1, 1, 2, 1, 1)",2,SELL,SELL,-0.09998411764452458,1,0,62899.99,62900.0,62135.47,-0.03474645226493679,36.64457770610765,-82.69451417391929,0.033434655949175385,1.0368772168132327,3.4457331201761647,2.264223294069847,5.818515701101676
2024-07-02,2024-07-03,"(0, 1, 1, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,62135.47,62135.46,60208.58,-0.028861542368634197,38.24445470527319,-12.708000130374785,0.006952269348740936,0.8166175860171554,4.9349847600247685,3.9819067156609846,4.916367500069388
2024-07-03,2024-07-04,"(0, 0, 1, 1, 2, 0)",0,HOLD,HOLD,0.0,0,0,60208.58,60208.57,57050.01,-0.025062142305963795,33.74046509914115,-78.13910347940828,-0.0036284599945983764,1.4044950061106891,0.0,0.0,0.0
2024-07-04,2024-07-05,"(0, 0, 0, 0, 2, 0)",0,HOLD,HOLD,0.0,0,0,57050.01,57050.02,56628.79,-0.03236793472954694,27.92158585532337,-303.44218472577154,-0.06454966887851576,2.254347332489533,4.985059710149646,4.303551899199043,4.4735795536747025
2024-07-05,2024-07-06,"(0, 0, 0, 0, 2, 0)",0,HOLD,HOLD,0.0,0,0,56628.79,56628.79,58230.13,-0.04582937406926763,28.411230525701924,-441.7562764983411,-0.09786559327955247,2.936670727551142,4.985059710149646,4.303551899199043,4.4735795536747025
2024-07-06,2024-07-07,"(0, 0, 0, 0, 0, 0)",0,HOLD,HOLD,0.0,0,0,58230.13,58230.13,55857.81,-0.053355487957866564,34.031864899265315,-388.214795638286,-0.07424261911647367,0.7646918008382596,4.888157626677805,4.388741474582396,4.6466956481018205
2024-07-07,2024-07-08,"(0, 0, 0, 0, 0, 0)",0,HOLD,HOLD,0.0,0,0,55857.81,55857.81,56714.62,-0.0685687999583228,31.808293529748255,-469.9335695706561,-0.10103182610512162,0.6852563523640939,4.888157626677805,4.388741474582396,4.6466956481018205
2024-07-08,2024-07-09,"(0, 1, 0, 0, 2, 0)",0,HOLD,HOLD,0.0,0,0,56714.62,56714.61,58050.0,-0.07239508966118437,40.14010621755092,-425.0004111905423,-0.05803093180407182,1.7060872650793255,4.82759829205843,4.29001081884892,4.714556854616455
2024-07-09,2024-07-10,"(0, 1, 0, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,58050.0,58050.0,57725.85,-0.06132030146425505,39.54941283771639,-271.5298644243844,0.017528305428868407,0.9706420230942753,4.990603590806036,3.6122308115640447,4.686776242771208
2024-07-10,2024-07-11,"(0, 1, 0, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,57725.85,57725.85,57339.89,-0.05167571374003179,40.955290760459306,-163.3638211454754,0.01937283138135215,0.8722762314474148,4.990603590806036,3.6122308115640447,4.686776242771208
2024-07-11,2024-07-12,"(0, 1, 1, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,57339.89,57339.89,57889.1,-0.04919592625657292,37.07954934151736,-92.83623628996475,-0.015288305212438957,1.0335964509198698,4.9349847600247685,3.9819067156609846,4.916367500069388
2024-07-12,2024-07-13,"(0, 1, 1, 2, 0, 0)",2,SELL,HOLD,-0.05,0,0,57889.1,57889.09,59204.02,-0.03620691114562171,42.149126821749924,10.295076698152116,0.03636537128827655,0.7987762477568333,3.5459900234910897,3.663749288359768,5.214833797073854
2024-07-13,2024-07-14,"(0, 1, 2, 2, 0, 0)",2,SELL,HOLD,-0.05,0,0,59204.02,59204.01,60797.91,-0.023609984592262555,44.73352398284153,177.29781979689733,0.04389344405375528,0.5124794942331465,5.83305228398792,4.508794381841825,6.474119393130289
2024-07-14,2024-07-15,"(0, 1, 2, 2, 0, 0)",2,SELL,HOLD,-0.05,0,0,60797.91,60797.91,64724.14,-0.0143665218097134,44.101233717958834,392.97849422182094,0.04733695090439283,0.745233852157657,5.83305228398792,4.508794381841825,6.474119393130289
2024-07-15,2024-07-16,"(1, 1, 2, 2, 2, 0)",0,HOLD,HOLD,0.0,0,0,64724.14,64724.06,65043.99,0.005875659375312104,54.44233981007637,775.8120281537499,0.12123320834600104,1.3437415534469643,5.705285236840376,5.639817425758366,5.656884905507075
2024-07-16,2024-07-17,"(2, 1, 2, 2, 2, 0)",1,BUY,BUY,-1.5683198911505942,0,1,65043.99,65044.0,64087.99,0.02632321602656934,57.23990055130896,1011.4259907029814,0.13435847191196215,1.4274044382688544,5.57202116588888,6.053385400185398,5.623550019455509
2024-07-17,2024-07-18,"(2, 1, 2, 2, 1, 1)",2,SELL,SELL,-0.09999999999999401,1,0,64087.99,64087.99,63987.92,0.0442028061732003,60.14710305845672,1058.687293971118,0.1070821622723448,0.9739978833287242,4.965804902956317,3.4729911744200512,5.3046072612155735
2024-07-18,2024-07-19,"(2, 2, 2, 2, 0, 0)",2,SELL,HOLD,-0.05,0,0,63987.92,63987.92,66660.0,0.05644260666700823,71.60353358430874,1037.6257742844118,0.08080363461805473,0.746215338882769,5.088997153568962,4.534687870579538,5.2646207658524
2024-07-19,2024-07-20,"(2, 2, 2, 2, 1, 0)",1,BUY,BUY,0.6192768947979601,0,1,66660.0,66660.01,67139.96,0.06751270627062712,77.39538709682705,1149.392090189569,0.09641926835971826,1.1330414146407446,4.787801615583123,5.430580611483115,4.754797205411192
2024-07-20,2024-07-21,"(2, 2, 2, 2, 0, 1)",0,HOLD,HOLD,1.5272276003738785,1,1,67139.96,67139.97,68165.34,0.0709735826473533,75.92051588338282,1196.0376708964352,0.037324868279439594,0.45959418676511143,7.530395603423639,4.398226335644751,5.381312522759164
2024-07-21,2024-07-22,"(2, 2, 2, 2, 0, 1)",0,HOLD,HOLD,-0.9291085469536273,1,1,68165.34,68165.35,67532.01,0.07520194280553721,88.84979630540363,1231.5030163744023,0.04798829223115009,0.7000678503297587,7.530395603423639,4.398226335644751,5.381312522759164
2024-07-22,2024-07-23,"(2, 2, 2, 2, 0, 1)",0,HOLD,HOLD,-2.363323703825782,1,1,67532.01,67532.0,65936.01,0.08211132765039864,84.63468876649625,1149.4398133616146,0.053738929868138996,0.685095301771706,7.530395603423639,4.398226335644751,5.381312522759164
2024-07-23,2024-07-24,"(2, 2, 2, 2, 1, 1)",2,SELL,SELL,-0.10001515105325597,1,0,65936.01,65936.0,65376.0,0.08566471492588049,74.83465106509213,933.9587254963483,0.030444652678192963,1.0042469398209664,4.937553518106274,4.734243377243986,5.063282881766124
2024-07-24,2024-07-25,"(2, 2, 2, 1, 0, 0)",0,HOLD,HOLD,0.0,0,0,65376.0,65376.01,65799.95,0.07610269823788525,73.73922368985329,710.135547513643,-0.01926192619261924,0.7772161363770528,5.476748991468749,4.858165861004766,5.454168222539764
2024-07-25,2024-07-26,"(2, 2, 2, 1, 2, 0)",0,HOLD,HOLD,0.0,0,0,65799.95,65799.95,67907.99,0.06457041380730516,76.19070911306382,553.9923758301816,-0.019958456930865176,1.2825511800856626,6.3224200916608915,6.254822936940746,6.0133177778763365
2024-07-26,2024-07-27,"(2, 2, 2, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,67907.99,67908.0,67896.5,0.05468232825032799,78.28643156776708,554.6670327625241,-0.003775379100287468,0.8810496119470553,5.318667977608495,4.646264135761067,5.071035033329361
2024-07-27,2024-07-28,"(2, 2, 2, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,67896.5,67896.49,68249.88,0.046899773920599686,76.49131917777827,517.0690486171156,0.005397292335886483,1.1265871306334485,5.318667977608495,4.646264135761067,5.071035033329361
2024-07-28,2024-07-29,"(2, 2, 2, 2, 0, 0)",2,SELL,HOLD,-0.05,0,0,68249.88,68249.88,66784.69,0.044986767742302286,74.56838657054669,479.56010900810975,0.03509266029291136,0.4134772246749419,5.088997153568962,4.534687870579538,5.2646207658524
2024-07-29,2024-07-30,"(2, 1, 2, 1, 2, 0)",0,HOLD,HOLD,0.0,0,0,66784.69,66784.68,66188.0,0.043652894098931756,58.109381309165954,326.92335800196633,0.021547509789525243,1.3646494451823565,5.8481750832508475,5.2323616292275315,5.4923933912725715
2024-07-30,2024-07-31,"(2, 1, 2, 1, 1, 0)",0,HOLD,HOLD,0.0,0,0,66188.0,66188.0,64628.0,0.03882648667432157,54.40628521819781,164.80871247942696,0.005897420894696692,0.8685933794370855,5.530358842518202,4.272657568442016,5.470652513037904
2024-07-31,2024-08-01,"(2, 1, 1, 0, 1, 0)",1,BUY,BUY,1.0222440393878842,0,1,64628.0,64628.01,65354.02,0.02397480968001479,51.98743961423775,-56.600002233927626,-0.04830050189970292,0.8610989074535299,2.8218907935258137,8.016125735898374,3.5870523983057554
2024-08-01,2024-08-02,"(2, 1, 0, 0, 2, 1)",2,SELL,SELL,-0.09999999999999859,1,0,65354.02,65354.02,61498.33,0.010216693632618458,54.806312062326896,-157.5490214186948,-0.03744640739949778,1.3227704555104753,4.38023019195053,4.72763656046841,5.183248589537767
2024-08-02,2024-08-03,"(0, 0, 0, 0, 2, 0)",0,HOLD,HOLD,0.0,0,0,61498.33,61498.34,60697.99,-0.012964961812783924,33.236029835409,-469.73926514357527,-0.09892398345608822,1.3843327702180244,4.985059710149646,4.303551899199043,4.4735795536747025
2024-08-03,2024-08-04,"(0, 0, 0, 0, 1, 0)",2,SELL,HOLD,-0.05,0,0,60697.99,60697.99,58161.0,-0.03310929241643733,29.504419519315604,-701.9099575925811,-0.09113915180260634,0.9876414544681341,4.767863606582744,3.8479216939929,4.782939858353025
2024-08-04,2024-08-05,"(0, 0, 0, 0, 1, 0)",2,SELL,HOLD,-0.05,0,0,58161.0,58161.0,54018.81,-0.056513995632812335,20.963399569980382,-980.984325289949,-0.12127575995648754,1.1278806206757195,4.767863606582744,3.8479216939929,4.782939858353025
2024-08-05,2024-08-06,"(0, 0, 0, 0, 2, 0)",0,HOLD,HOLD,0.0,0,0,54018.81,54018.82,56022.01,-0.08992218636434242,17.41605653554838,-1375.0317207046237,-0.16415779538280628,4.76543673924487,4.985059710149646,4.303551899199043,4.4735795536747025
