datetime,open,high,low,close,volume,ma5,ma20,signal,signal_change,position,equity,equity_curve,market_return,market_curve
2021-04-01,58739.46,59490.0,57935.45,58720.44,47415.61722,57924.132,56759.629499999995,1,0.0,1,485442.27526057855,4.854422752605785,-0.00034235294017503914,8.154653964462511
2021-04-02,58720.45,60200.0,58428.57,58950.01,47382.418781,58558.60800000001,56647.7105,1,0.0,1,487340.13200571825,4.873401320057183,0.0039095415497567565,8.186534922960465
2021-04-03,58950.01,59791.72,56880.0,57051.94,47409.852113,58441.902,56551.89200000001,1,0.0,1,471648.77445792325,4.716487744579233,-0.03219795891468047,7.922945207857388
2021-04-04,57051.95,58492.85,56388.0,58202.01,41314.081973,58332.990000000005,56681.732500000006,1,0.0,1,481156.4109386603,4.8115641093866035,0.020158297859809826,8.082658297284329
2021-04-05,58202.01,59272.0,56777.77,59129.99,54258.01579,58410.878000000004,56793.194500000005,1,0.0,1,488828.0278849283,4.888280278849283,0.015944122891975665,8.211529194470078
2021-04-06,59129.99,59495.24,57413.02,57991.15,54201.000727,58265.020000000004,56747.103500000005,1,0.0,1,479413.2298902648,4.794132298902648,-0.019259938992041037,8.05337564315322
2021-04-07,57990.03,58655.0,55473.0,55953.45,71228.405659,57665.708000000006,56662.367999999995,1,0.0,1,462567.55018659635,4.625675501865963,-0.03513812021317053,7.770395161682283
2021-04-08,55953.44,58153.31,55700.0,58077.52,44283.147019,57870.824,56664.7435,1,0.0,1,480127.25126534735,4.801272512653473,0.03796137682305556,8.065370060478951
2021-04-09,58077.52,58894.9,57654.0,58142.54,40831.884911,57858.93000000001,56666.756499999996,1,0.0,1,480664.7720458021,4.806647720458021,0.0011195381620978662,8.0743995500531
2021-04-10,58142.55,61500.0,57900.01,59769.13,69906.424117,57986.757999999994,56787.63500000001,1,0.0,1,494111.80259455316,4.941118025945531,0.0279759019815784,8.300288160425486
2021-04-11,59769.13,60699.0,59232.52,60002.43,41156.715391,58389.01399999999,57083.594000000005,1,0.0,1,496040.4952749604,4.960404952749604,0.0039033527842884386,8.33268711332688
2021-04-12,59998.8,61300.0,59350.59,59860.0,56375.037117,59170.324,57359.5495,1,0.0,1,494863.02550011943,4.948630255001194,-0.002373737196976866,8.312907503975206
2021-04-13,59860.01,63777.77,59805.15,63575.0,82848.688746,60269.81999999999,57923.117000000006,1,0.0,1,525574.9556660557,5.2557495566605565,0.062061476779151414,8.828818820000397
2021-04-14,63575.01,64854.0,61301.0,62959.53,82616.343993,61233.21799999999,58506.404500000004,1,0.0,1,520486.8610067747,5.204868610067747,-0.009681006685017701,8.743346965983163
2021-04-15,62959.53,63800.0,62020.0,63159.98,51649.70034,61911.388,58913.123999999996,1,0.0,1,522143.98251465143,5.221439825146514,0.003183791238594136,8.771183957449448
2021-04-16,63158.74,63520.61,60000.0,61334.8,91764.139884,62177.862,59189.007000000005,1,0.0,1,507055.20709062356,5.070552070906236,-0.028897729226640023,8.517716658450025
2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.256128,62207.194,59400.45849999999,1,0.0,1,496075.4647136151,4.9607546471361506,-0.021653938710161302,8.333274543977428
2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.131824,60722.195999999996,59326.1855,1,0.0,1,464192.51303812163,4.641925130381217,-0.06427036598937519,7.797691939146055
2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.042267,59256.918000000005,59170.514,1,0.0,1,459919.545246771,4.59919545246771,-0.009205163097922964,7.725912913058856
2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.482151,57909.922,59054.7365,0,-1.0,1,466465.8572309428,4.6646585723094285,0.01423360248945138,7.8358804863314555
2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.756909,56400.488,58808.096000000005,0,0.0,0,465999.3913737119,4.659993913737119,-0.0467411608329642,7.469622336251951
2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.631337,54737.348,58445.143500000006,0,0.0,0,465999.3913737119,4.659993913737119,-0.03898052396062068,7.178452543796895
2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.780719,53732.373999999996,58148.803499999995,0,0.0,0,465999.3913737119,4.659993913737119,-0.010946208002327706,7.099875709117655
2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.512573,52615.31399999999,57741.094999999994,0,0.0,0,465999.3913737119,4.659993913737119,-0.021071824937789918,6.950268371095061
2021-04-25,50047.84,50567.91,46930.0,49066.77,58255.645004,51143.66799999999,57237.933999999994,0,0.0,0,465999.3913737119,4.659993913737119,-0.019602644190038987,6.814024733191203
2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.802124,51186.42,57038.445999999996,0,0.0,0,465999.3913737119,4.659993913737119,0.10056948928979836,7.499307720616296
2021-04-27,54001.38,55460.0,53222.0,55011.97,54064.034675,51850.622,56991.37200000001,0,0.0,0,465999.3913737119,4.659993913737119,0.0187139627331816,7.639649485824571
2021-04-28,55011.97,56428.0,53813.16,54846.22,55130.459015,52594.838,56829.80700000001,0,0.0,0,465999.3913737119,4.659993913737119,-0.0030129806294884043,7.616631369907701
2021-04-29,54846.23,55195.84,52330.94,53555.0,52486.019455,53296.27,56600.43000000001,0,0.0,0,465999.3913737119,4.659993913737119,-0.023542552248814963,7.437316427921686
2021-04-30,53555.0,57963.0,53013.01,57694.27,68578.910045,55021.77,56496.687,0,0.0,0,465999.3913737119,4.659993913737119,0.07729007562319112,8.012147177069355
2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.351836,55781.566000000006,56386.583999999995,0,0.0,0,465999.3913737119,4.659993913737119,0.0018390041160067927,8.026881548706038
2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.878863,56094.814,56222.49449999999,0,0.0,0,465999.3913737119,4.659993913737119,-0.021144501324126486,7.857157141170817
2021-05-03,56578.21,58981.44,56435.0,57169.39,57649.931286,56559.448,55902.214,1,1.0,0,465999.3913737119,4.659993913737119,0.010448898966580966,7.939255782303461
2021-05-04,57169.39,57200.0,53046.69,53200.01,85324.625903,56488.45,55414.238,1,0.0,1,433210.51892969845,4.332105189296985,-0.06943191102791191,7.388018081198732
2021-05-05,53205.05,58069.82,52900.0,57436.11,77263.923439,56436.81800000001,55128.044499999996,1,0.0,1,467705.3071682363,4.677053071682363,0.07962592488234499,7.976295853961669
2021-05-06,57436.11,58360.0,55200.0,56393.68,70181.671908,56155.48,54880.9885,1,0.0,1,459216.7440787202,4.592167440787202,-0.0181493837239326,7.8315309998125056
2021-05-07,56393.68,58650.0,55241.63,57314.75,74542.747829,56302.788,54746.393,1,0.0,1,466717.0662153246,4.6671706621532465,0.016332858575641707,7.959442288063197
2021-05-08,57315.49,59500.0,56900.0,58862.05,69709.906028,56641.31999999999,54881.994999999995,1,0.0,1,479316.8126428145,4.793168126428145,0.026996541030014143,8.174319698368926
2021-05-09,58866.53,59300.0,56235.66,58240.84,69806.11991,57649.486,55012.37999999999,1,0.0,1,474258.26647967804,4.742582664796781,-0.010553658936445554,8.088050716234871
2021-05-10,58240.83,59500.0,53400.0,55816.14,89586.34925,57325.492000000006,54981.937,1,0.0,1,454513.8050547866,4.545138050547866,-0.04163229788581346,7.751326579501014
2021-05-11,55816.14,56862.43,54370.0,56670.02,64329.54055,57380.759999999995,55126.05649999999,1,0.0,1,461466.9954377149,4.614669954377149,0.01529808403089139,7.869907024865102
2021-05-12,56670.02,58000.01,48600.0,49631.32,99842.789836,55844.074,55023.0745,1,0.0,1,404150.485918441,4.04150485918441,-0.12420500292747383,6.892425199802785
